UretimID,ModelAdi,PersonelNo,ModelTipAdi,OperAdi,MakinaTipi,Uretim,Etut,BirimUretimZamani
151,HVLS24RTURQ CET84 HAMILE ELBISESI,151,ELBISE,YAKA GAZI,DÜZ,469,40.0,48.88
21,2222582 COMPONI,21,ELBISE,BRIT TAKMA,DÜZ,421,27.0,48.87
62,SBKS24DSPO2-BUB59 ELBISE,62,ELBISE,YAN ÇATMA,OVERLOK,387,36.0,48.87
115,2222546 BEGOTANA ELBISE,115,ELBISE,KOL TAKMA,OVERLOK,650,51.0,48.87
317,ARLW24RBATO MATERNITY HAMILE ELBISE,317,ELBISE,ALT YAN ÇATMA,OVERLOK,613,36.0,48.87
315,2222514 GIZELLI TEK KOLLI TSHIRT,315,T-SHIRT,YAKA TAKMA,OVERLOK,527,55.0,48.86
224,MSBS24X2REA BYDO2  BABY  TSHIRT,224,T-SHIRT,ÖN KALITE KONTROL,MANUEL,44,48.0,48.86
511,2222518 AMBER CEPLI T-SHIRT,511,T-SHIRT,ÖN KALITE KONTROL,MANUEL,90,48.0,48.86
467,CDKW24DTURQ-CLP18 SIYAH ELBISE,467,ELBISE,OMUZ ÇATMA,OVERLOK,679,36.0,48.85
421,2226835 CHAIKA BLUZ,421,T-SHIRT,YAN ÇATMA,OVERLOK,652,35.0,48.85
523,MSBS24X2REA BYDO2  BABY  TSHIRT,523,T-SHIRT,ÖN KALITE KONTROL,MANUEL,512,48.0,48.85
20,2222582 COMPONI,20,ELBISE,KOL FIRFIR KIVIRMA,DÜZ,321,50.0,48.85
402,2223370 DILAMON ELBISE,402,ELBISE,ARKA ORTA BIRLESTIRM,OVERLOK,39,16.0,48.85
613,2225885 JISOONA ELBISE,613,ELBISE,ETEK UCU SÜRFILE,OVERLOK,788,30.0,48.85
494,2222582 COMPONI,494,ELBISE,BEDEN ÜTÜ,ÜTÜ,320,50.0,48.84
379,MSBS24HMACR-BXC21 BABY TSHIRT,379,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,773,35.0,48.83
449,2222518 AMBER CEPLI T-SHIRT,449,T-SHIRT,ÖN KALITE KONTROL,MANUEL,11,48.0,48.82
319,2218625 BÜRÜMCÜK SALOPET ELBISE,319,ELBISE,YAN ÇATMA,OVERLOK,612,45.0,48.82
507,2228071 MILKY WAY SIYAH ELBISE,507,ELBISE,ASKILIK ÇIMA,DÜZ,592,34.0,48.81
110,ARLW24RBATO MATERNITY HAMILE ELBISE,110,ELBISE,ALT YAN ÇATMA,OVERLOK,566,36.0,48.8
390,2222582 COMPONI,390,ELBISE,BEL LASTIK TAKMA,DÜZ,74,40.0,48.8
285,2220847 BEGONIA BLUZ,285,T-SHIRT,ALT ETEK LASTIK TAKM,DÜZ,649,51.41,48.8
315,2229267 SALOPET SET,315,ELBISE,ÖN PILE DIKIM,DÜZ,153,40.0,48.8
151,2222518 AMBER CEPLI T-SHIRT,151,T-SHIRT,KOL ORTA TUTTURMA,REÇME,127,34.0,48.8
23,2218178 ASKILI BÜRÜMCÜK ELBISE,23,ELBISE,YAN ÇATMA,OVERLOK,509,24.82,48.79
494,2222582 COMPONI,494,ELBISE,BEDEN ÜTÜ,ÜTÜ,737,50.0,48.78
19,HVLS24RTURQ CET84 HAMILE ELBISESI,19,ELBISE,ÖN PARÇA BIRLESTIRME,OVERLOK,648,30.0,48.78
446,2222518 AMBER CEPLI T-SHIRT,446,T-SHIRT,KOL ORTA TUTTURMA,REÇME,627,24.0,48.78
287,2220847 BEGONIA BLUZ,287,T-SHIRT,ORTA ETEK LSTK KAPMA,DÜZ,247,48.0,48.78
97,2222546 BEGOTANA ELBISE,97,ELBISE,ETEK UCU KIVIRMA,DÜZ,650,48.0,48.78
348,2222582 COMPONI,348,ELBISE,ETEK UCU SÜRFILE,OVERLOK,657,24.0,48.77
508,2218178 ASKILI BÜRÜMCÜK ELBISE,508,ELBISE,BEDEN ÜTÜ,ÜTÜ,768,20.0,48.77
285,SBKS24DSPO2-BUB59 ELBISE,285,ELBISE,DAMLA V ÇIMA,DÜZ,619,40.0,48.76
421,2218178 ASKILI BÜRÜMCÜK ELBISE,421,ELBISE,ARKA KOL EVI TULUM,OVERLOK,4,22.5,48.75
104,2218178 ASKILI BÜRÜMCÜK ELBISE,104,ELBISE,BEL ÜSTÜ GAZI,REÇME,594,33.0,48.75
476,2219384 PALAZZO TSHIRT,476,T-SHIRT,OMUZ ÇATMA,OVERLOK,86,13.0,48.74
462,2222518 AMBER CEPLI T-SHIRT,462,T-SHIRT,OMUZ ÇATMA,OVERLOK,22,21.81,48.73
301,2223370 DILAMON ELBISE,301,ELBISE,YIRTMAÇ KAPAMAA,DÜZ,15,40.0,48.73
192,2218178 ASKILI BÜRÜMCÜK ELBISE,192,ELBISE,ÖN KALITE KONTROL,MANUEL,330,48.0,48.73
104,2223370 DILAMON ELBISE,104,ELBISE,YAKA BASMA,DÜZ,230,30.0,48.72
329,2228285 CARRIE ELBISE,329,ELBISE,ÖN KALITE KONTROL,MANUEL,747,36.0,48.72
12,2218178 ASKILI BÜRÜMCÜK ELBISE,12,ELBISE,ALT ETEK BIRLESTIRME,DÜZ,441,30.0,48.71
2,2218178 ASKILI BÜRÜMCÜK ELBISE,2,ELBISE,LASTIK TAKMA,DÜZ,758,36.0,48.71
467,CDKW24DTURQ-CLP18 SIYAH ELBISE,467,ELBISE,OMUZ ÇATMA,OVERLOK,56,36.0,48.71
204,2233337 SET SALOPET,204,ELBISE,TALIMAT TAKMA,DÜZ,30,18.0,48.7
494,2222582 COMPONI,494,ELBISE,BEDEN ÜTÜ,ÜTÜ,770,50.0,48.7
214,2218178 ASKILI BÜRÜMCÜK ELBISE,214,ELBISE,ÖN KALITE KONTROL,MANUEL,619,48.0,48.7
217,MSKW24HMIXS  MAVI PARÇALI TSHIRT,217,T-SHIRT,KOL TUTTURMA,DÜZ,564,40.0,48.7
171,MSBS24X2REA BYDO2  BABY  TSHIRT,171,T-SHIRT,ÖN KALITE KONTROL,MANUEL,60,48.0,48.7
461,CDKS24HDONU-BXA79 T-SHIRT,461,T-SHIRT,KOL REÇME,REÇME,659,20.0,48.7
490,2231665 OBONODY ZIBIN,490,T-SHIRT,PAÇA LASTIK KAPAMA,DÜZ,651,36.0,48.69
402,2223370 DILAMON ELBISE,402,ELBISE,FIRMA ETIKET TAKMA,DÜZ,16,20.0,48.69
493,2225885 JISOONA ELBISE,493,ELBISE,TALIMAT TAKMA,DÜZ,26,20.0,48.69
399,CDKS24HDONU-BXA79 T-SHIRT,399,T-SHIRT,KOL TAKMA,OVERLOK,710,36.0,48.69
379,CDKS24HDONU-BXA79 T-SHIRT,379,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,772,35.0,48.69
493,2228285 CARRIE ELBISE,493,ELBISE,TALIMAT HAZIRLIK,DÜZ,13,10.0,48.69
507,2222582 COMPONI,507,ELBISE,BEL LASTIK TAKMA,DÜZ,65,40.0,48.69
513,2231665 OBONODY ZIBIN,513,T-SHIRT,OMUZ SLIKON TAKMA,REÇME,62,25.0,48.68
273,2218178 ASKILI BÜRÜMCÜK ELBISE,273,ELBISE,LASTIK TAKMA,DÜZ,3,36.0,48.67
508,2225249 BUBBLE TEE T-SHIRT,508,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,712,30.0,48.67
511,CVKS24SSP22-BVE32 SWEATSHIRT,511,T-SHIRT,ÖN KALITE KONTROL,MANUEL,64,40.0,48.67
443,2223370 DILAMON ELBISE,443,ELBISE,TALIMAT TAKMA,DÜZ,66,27.0,48.67
447,2222518 AMBER CEPLI T-SHIRT,447,T-SHIRT,KOL KIVIRMA,REÇME,647,37.0,48.66
448,2228071 MILKY WAY SIYAH ELBISE,448,ELBISE,ÖN ASTAR HAZIRLIK,DÜZ,745,36.0,48.66
20,2223370 DILAMON ELBISE,20,ELBISE,PAÇA KIVIRMA,DÜZ,316,55.0,48.66
214,2218178 ASKILI BÜRÜMCÜK ELBISE,214,ELBISE,ÖN KALITE KONTROL,MANUEL,436,48.0,48.65
329,2219642 VARAK BASKILI T-SHIRT,329,T-SHIRT,ÖN KALITE KONTROL,MANUEL,622,36.0,48.65
325,CDKS24HDONU-BXA79 T-SHIRT,325,T-SHIRT,ÖN KALITE KONTROL,MANUEL,529,36.0,48.65
127,2222582 COMPONI,127,ELBISE,ETEK UCU KIVIRMA,DÜZ,142,45.0,48.65
95,TOLS24GDAME -CES90 T-SHIRT,95,T-SHIRT,KOL EVI BIYE,OVERLOK,194,48.0,48.65
435,2228071 MILKY WAY SIYAH ELBISE,435,ELBISE,ASKILIK TOKA TAKMA,DÜZ,656,40.0,48.65
319,2222518 AMBER CEPLI T-SHIRT,319,T-SHIRT,YAN ÇATMA,OVERLOK,215,48.0,48.64
319,CDKW24HDNDR KIRMIZI TSHIRT,319,T-SHIRT,KOL TAKMA,OVERLOK,372,43.0,48.64
478,2228285 CARRIE ELBISE,478,ELBISE,DANTEL TUTTURMA,DÜZ,726,32.0,48.64
139,2218178 ASKILI BÜRÜMCÜK ELBISE,139,ELBISE,LASTIK TAKMA,DÜZ,483,36.0,48.64
325,2218625 BÜRÜMCÜK SALOPET ELBISE,325,ELBISE,ÖN KALITE KONTROL,MANUEL,637,36.0,48.63
494,2222582 COMPONI,494,ELBISE,BEDEN ÜTÜ,ÜTÜ,641,50.0,48.63
26,2222617 BARILAN ELBISE,26,ELBISE,CEP TAKMA,DÜZ,646,45.0,48.63
343,2222582 COMPONI,343,ELBISE,BEDEN ÜTÜ,ÜTÜ,49,50.0,48.63
323,TOLS24GTMAC BTW38 DANTELLI TSHIRT,323,T-SHIRT,ÖN KALITE KONTROL,MANUEL,472,36.0,48.62
317,2222582 COMPONI,317,ELBISE,YAN ALT PARÇA ÇATMA,OVERLOK,480,36.0,48.62
193,2219642 VARAK BASKILI T-SHIRT,193,T-SHIRT,YAKA TAKMA,OVERLOK,271,22.5,48.62
524,2231665 OBONODY ZIBIN,524,T-SHIRT,ÇITÇIT KAPAMA,DÜZ,234,48.0,48.61
510,2225757-2LI BÜRÜMCEK ELBISE,510,ELBISE,ÖN KALITE KONTROL,MANUEL,79,36.0,48.61
447,CVKS24SSP22-BVE32 SWEATSHIRT,447,T-SHIRT,FIRFIR DANTEL TAKMA,DÜZ,555,40.0,48.61
509,2218178 ASKILI BÜRÜMCÜK ELBISE,509,ELBISE,ÖN KALITE KONTROL,MANUEL,374,48.0,48.61
358,CVKS24SSP22-BVE32 SWEATSHIRT,358,T-SHIRT,FIRFIR DANTEL TAKMA,DÜZ,637,40.0,48.6
329,2226835 CHAIKA BLUZ,329,T-SHIRT,ÖN KALITE KONTROL,MANUEL,415,36.0,48.59
379,2222518 AMBER CEPLI T-SHIRT,379,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,646,40.0,48.59
139,2218178 ASKILI BÜRÜMCÜK ELBISE,139,ELBISE,LASTIK TAKMA,DÜZ,646,36.0,48.59
358,CVKS24SSP22-BVE32 SWEATSHIRT,358,T-SHIRT,FIRFIR DANTEL TAKMA,DÜZ,729,40.0,48.58
386,2233327 HARRY POTTER SWEAT,386,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,608,48.0,48.57
317,2222582 COMPONI,317,ELBISE,ÖN PILE DIKIM,DÜZ,58,27.0,48.57
465,CDKW24HLELO -CLP91  LEOPARD TSHIRT,465,T-SHIRT,FIYONK TAKMA,DÜZ,347,38.0,48.56
502,SBKS24DSPO2-BUB59 ELBISE,502,ELBISE,ÖN KALITE KONTROL,MANUEL,167,48.0,48.56
493,2229267 SALOPET SET,493,ELBISE,TALIMAT HAZIRLIK,DÜZ,123,10.0,48.56
24,2222582 COMPONI,24,ELBISE,ÜST YAN ÇATMA,OVERLOK,16,24.0,48.56
584,ARLW24RBATO MATERNITY HAMILE ELBISE,584,ELBISE,BEDEN ÜTÜ,ÜTÜ,530,35.0,48.56
63,2223370 DILAMON ELBISE,63,ELBISE,ÜST YAN ÇATMA,OVERLOK,623,36.0,48.56
21,2222582 COMPONI,21,ELBISE,BRIT TAKMA,DÜZ,122,27.0,48.56
97,2223370 DILAMON ELBISE,97,ELBISE,KEMER UCU ÇIMA,REÇME,641,36.0,48.55
249,2225749 KROSE YAKALI SHIRT,249,T-SHIRT,YAN ÇATMA,OVERLOK,599,42.0,48.54
287,2220847 BEGONIA BLUZ,287,T-SHIRT,ALT ETEK LSTIK KAPAM,DÜZ,633,48.0,48.54
217,2223370 DILAMON ELBISE,217,ELBISE,YIRTMAÇ KAPAMAA,DÜZ,195,40.0,48.53
466,2218625 BÜRÜMCÜK SALOPET ELBISE,466,ELBISE,PILE TUTTURMA,DÜZ,636,40.0,48.53
20,2222617 BARILAN ELBISE,20,ELBISE,ETEK UCU KIVIRMA,DÜZ,588,54.0,48.52
2,2222546 BEGOTANA ELBISE,2,ELBISE,KOL AGZI KIVIRMA,DÜZ,318,55.0,48.52
449,ARLW24RBATO MATERNITY HAMILE ELBISE,449,ELBISE,ÖN KALITE KONTROL,MANUEL,21,60.0,48.52
433,2222514 GIZELLI TEK KOLLI TSHIRT,433,T-SHIRT,YAKA ÇATMA,OVERLOK,56,27.0,48.52
480,SBKS24DSPO2-BUB59 ELBISE,480,ELBISE,ÖN KALITE KONTROL,MANUEL,61,48.0,48.51
436,2228071 MILKY WAY SIYAH ELBISE,436,ELBISE,FIRFIR ALT KAPAMA,DÜZ,133,55.0,48.51
583,2228071 MILKY WAY SIYAH ELBISE,583,ELBISE,FIRFIR ALT KAPAMA,DÜZ,522,55.0,48.5
490,2228285 CARRIE ELBISE,490,ELBISE,DANTEL UCU KIVIRMA,REÇME,518,40.0,48.5
522,2218178 ASKILI BÜRÜMCÜK ELBISE,522,ELBISE,YAN ÇATMA,OVERLOK,12,24.82,48.5
319,2218625 BÜRÜMCÜK SALOPET ELBISE,319,ELBISE,YAN ÇATMA,OVERLOK,321,45.0,48.5
536,2225757-2LI BÜRÜMCEK ELBISE,536,ELBISE,ÖN YAKA BASMA,DÜZ,2,12.0,48.5
379,2222518 AMBER CEPLI T-SHIRT,379,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,28,40.0,48.5
171,SBKS24DSPO2-BUB59 ELBISE,171,ELBISE,ÖN KALITE KONTROL,MANUEL,85,48.0,48.49
329,CDKS24HDONU-BXA79 T-SHIRT,329,T-SHIRT,ÖN KALITE KONTROL,MANUEL,195,36.0,48.49
104,2222617 BARILAN ELBISE,104,ELBISE,YAKA BASMA,DÜZ,662,48.0,48.49
9,CVKW24SGPAR-CPL95 BASKILI SWEAT,9,T-SHIRT,YAN ÇATMA,OVERLOK,513,45.0,48.47
476,CDKS24HCARE - CLQ04 TSHIRT,476,T-SHIRT,YAN ÇATMA,OVERLOK,688,30.0,48.47
387,2231665 OBONODY ZIBIN,387,T-SHIRT,OMUZ SLIKON TAKMA,REÇME,418,25.0,48.47
177,2218178 ASKILI BÜRÜMCÜK ELBISE,177,ELBISE,ALT ÜST BIRLESTIRME,OVERLOK,208,36.0,48.47
448,2222582 COMPONI,448,ELBISE,YAN ALT PARÇA ÇATMA,OVERLOK,185,36.0,48.47
509,2219642 VARAK BASKILI T-SHIRT,509,T-SHIRT,ÖN KALITE KONTROL,MANUEL,535,36.0,48.46
474,2222546 BEGOTANA ELBISE,474,ELBISE,BEDEN ÜTÜ,ÜTÜ,634,51.41,48.46
508,2218178 ASKILI BÜRÜMCÜK ELBISE,508,ELBISE,BEDEN ÜTÜ,ÜTÜ,176,20.0,48.46
23,SBKS24DSPO2-BUB59 ELBISE,23,ELBISE,KOL LASTIK TAKMA,OVERLOK,238,24.0,48.46
379,2222518 AMBER CEPLI T-SHIRT,379,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,639,40.0,48.46
494,2222582 COMPONI,494,ELBISE,BEDEN ÜTÜ,ÜTÜ,775,50.0,48.45
323,308634 TURTLE TSHIRRT,323,T-SHIRT,ÖN KALITE KONTROL,MANUEL,295,48.0,48.45
493,2225885 JISOONA ELBISE,493,ELBISE,TALIMAT TAKMA,DÜZ,137,20.0,48.45
158,2231665 OBONODY ZIBIN,158,T-SHIRT,ÇITÇIT TAKMA,DÜZ,664,48.0,48.45
391,2218178 ASKILI BÜRÜMCÜK ELBISE,391,ELBISE,ETEK REÇME,REÇME,9,21.0,48.44
217,2223370 DILAMON ELBISE,217,ELBISE,YIRTMAÇ KAPAMAA,DÜZ,516,40.0,48.43
427,MSBS24HMACR-BXC21 BABY TSHIRT,427,T-SHIRT,KOL TAKMA,OVERLOK,666,40.0,48.42
494,CVKS24SSP22-BVE32 SWEATSHIRT,494,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,500,40.0,48.41
67,ARLW24RBATO MATERNITY HAMILE ELBISE,67,ELBISE,ALT YAN ÇATMA,OVERLOK,235,36.0,48.41
480,2222514 GIZELLI TEK KOLLI TSHIRT,480,T-SHIRT,ÖN KALITE KONTROL,MANUEL,248,36.0,48.4
301,2223370 DILAMON ELBISE,301,ELBISE,KEMER UCU ÇIMA,REÇME,446,36.0,48.39
317,2222582 COMPONI,317,ELBISE,YAN ALT PARÇA ÇATMA,OVERLOK,236,36.0,48.39
26,2223370 DILAMON ELBISE,26,ELBISE,CEP TAKMA,DÜZ,650,40.0,48.39
319,CDKW24HLELO -CLP91  LEOPARD TSHIRT,319,T-SHIRT,YAN ÇATMA,OVERLOK,49,60.0,48.39
508,2222546 BEGOTANA ELBISE,508,ELBISE,BEDEN ÜTÜ,ÜTÜ,634,51.41,48.38
229,2225757-2LI BÜRÜMCEK ELBISE,229,ELBISE,YAN ÇATMA,OVERLOK,727,48.0,48.36
117,2222582 COMPONI,117,ELBISE,ETEK UCU KIVIRMA,DÜZ,110,45.0,48.36
214,SBKS24DSPO2-BUB59 ELBISE,214,ELBISE,ÖN KALITE KONTROL,MANUEL,646,48.0,48.36
9,HVLS24RTURQ CET84 HAMILE ELBISESI,9,ELBISE,OMUZ ÇATMA,OVERLOK,397,20.0,48.34
358,CDKS24HCARE - CLQ04 TSHIRT,358,T-SHIRT,YAKA BIYE,REÇME,581,20.0,48.34
583,2228071 MILKY WAY SIYAH ELBISE,583,ELBISE,FIRFIR ALT KAPAMA,DÜZ,605,55.0,48.34
2,2220847 BEGONIA BLUZ,2,T-SHIRT,ALT ETEK LASTIK TAKM,DÜZ,57,51.41,48.33
210,2222582 COMPONI,210,ELBISE,ETEK UCU KIVIRMA,DÜZ,641,45.0,48.32
217,2223370 DILAMON ELBISE,217,ELBISE,YIRTMAÇ KAPAMAA,DÜZ,746,40.0,48.31
474,2231665 OBONODY ZIBIN,474,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,644,36.0,48.31
12,2223370 DILAMON ELBISE,12,ELBISE,IÇ AG ÇATMA,OVERLOK,108,40.0,48.31
465,2222518 AMBER CEPLI T-SHIRT,465,T-SHIRT,KOL AGZI KAPAMA,DÜZ,659,30.0,48.3
285,2220847 BEGONIA BLUZ,285,T-SHIRT,ALT ETEK LASTIK TAKM,DÜZ,638,51.41,48.3
317,MSKW24HMIXS  MAVI PARÇALI TSHIRT,317,T-SHIRT,ARKA PARÇA ÇATMA,OVERLOK,594,30.0,48.3
12,2223370 DILAMON ELBISE,12,ELBISE,IÇ AG ÇATMA,OVERLOK,10,40.0,48.3
136,MSBS24X2REA BYDO2  BABY  TSHIRT,136,T-SHIRT,KOL TAKMA,OVERLOK,459,40.0,48.3
368,2231665 OBONODY ZIBIN,368,T-SHIRT,PAÇA LASTIK KAPAMA,DÜZ,546,36.0,48.29
474,2230347 KAPSONLU SWEAT,474,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,500,48.0,48.29
427,CDKW24HDNDR KIRMIZI TSHIRT,427,T-SHIRT,KOL TAKMA,OVERLOK,398,43.0,48.29
127,2222582 COMPONI,127,ELBISE,YIRTMAÇ KAPAMAA,DÜZ,116,32.0,48.29
54,2225749 KROSE YAKALI SHIRT,54,T-SHIRT,YAKA TAKMA,DÜZ,640,45.0,48.29
402,MSKW24HMIXS  MAVI PARÇALI TSHIRT,402,T-SHIRT,KOL TUTTURMA,DÜZ,638,40.0,48.28
285,SBKS24DSPO2-BUB59 ELBISE,285,ELBISE,DAMLA V ÇIMA,DÜZ,464,40.0,48.28
12,2223370 DILAMON ELBISE,12,ELBISE,CEP TAKMA,DÜZ,36,40.0,48.28
319,CDKW24HLELO -CLP91  LEOPARD TSHIRT,319,T-SHIRT,KOL TAKMA,OVERLOK,105,48.0,48.27
87,2222546 BEGOTANA ELBISE,87,ELBISE,KOL TAKMA,OVERLOK,41,51.0,48.27
300,2219642 VARAK BASKILI T-SHIRT,300,T-SHIRT,YAKA ALT KAPAMA,OVERLOK,548,18.0,48.27
139,2218178 ASKILI BÜRÜMCÜK ELBISE,139,ELBISE,LASTIK TAKMA,DÜZ,383,36.0,48.26
224,HVLS24RTURQ CET84 HAMILE ELBISESI,224,ELBISE,ÖN KALITE KONTROL,MANUEL,662,55.0,48.26
139,2218178 ASKILI BÜRÜMCÜK ELBISE,139,ELBISE,LASTIK TAKMA,DÜZ,635,36.0,48.25
501,SBKS24DSPO2-BUB59 ELBISE,501,ELBISE,ÖN KALITE KONTROL,MANUEL,270,48.0,48.24
51,2222582 COMPONI,51,ELBISE,KOL EVI BIYE,DÜZ,75,34.28,48.24
613,2226835 CHAIKA BLUZ,613,T-SHIRT,YAN ÇATMA,OVERLOK,670,35.0,48.24
139,2233337 SET SALOPET,139,ELBISE,YAKA GAZI,DÜZ,331,36.0,48.24
501,2222518 AMBER CEPLI T-SHIRT,501,T-SHIRT,ÖN KALITE KONTROL,MANUEL,259,48.0,48.23
395,2228285 CARRIE ELBISE,395,ELBISE,ETEK UCU ÇIMA,DÜZ,35,45.0,48.23
24,2222582 COMPONI,24,ELBISE,KOL EVI BIYE,DÜZ,50,34.28,48.22
24,2218178 ASKILI BÜRÜMCÜK ELBISE,24,ELBISE,KOL EVI TULUM,OVERLOK,572,26.0,48.21
325,CDKS24HDONU-BXA79 T-SHIRT,325,T-SHIRT,ÖN KALITE KONTROL,MANUEL,634,36.0,48.21
323,MSKW24HMIXS  MAVI PARÇALI TSHIRT,323,T-SHIRT,ÖN KALITE KONTROL,MANUEL,300,45.0,48.21
467,2219642 VARAK BASKILI T-SHIRT,467,T-SHIRT,OMUZ ÇATMA,OVERLOK,102,24.0,48.2
471,2218178 ASKILI BÜRÜMCÜK ELBISE,471,ELBISE,BEDEN ÜTÜ,ÜTÜ,91,20.0,48.2
56,ARLW24RBATO MATERNITY HAMILE ELBISE,56,ELBISE,YAKA GAZI,DÜZ,237,27.0,48.19
62,MSKW24HMIXS  MAVI PARÇALI TSHIRT,62,T-SHIRT,KOL LASTIK TAKMA,OVERLOK,83,25.71,48.19
508,CDKW24HBARG -CLP12,508,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,383,60.0,48.17
12,2222546 BEGOTANA ELBISE,12,ELBISE,KOL TEPESI BÜZGÜ,DÜZ,408,22.0,48.16
494,2222582 COMPONI,494,ELBISE,BEDEN ÜTÜ,ÜTÜ,638,50.0,48.15
155,2220847 BEGONIA BLUZ,155,T-SHIRT,ALT ETEK HAZIRLIK,OVERLOK,791,36.0,48.15
63,2228071 MILKY WAY SIYAH ELBISE,63,ELBISE,TALIMAT TAKMA,DÜZ,649,24.0,48.14
494,2222582 COMPONI,494,ELBISE,BEDEN ÜTÜ,ÜTÜ,654,50.0,48.14
210,2222582 COMPONI,210,ELBISE,ETEK UCU KIVIRMA,DÜZ,785,45.0,48.14
629,2231665 OBONODY ZIBIN,629,T-SHIRT,IPLIK TEMIZLEME,IPLIK TEMIZLEME,142,24.0,48.13
533,CVKW24SGPAR-CPL95 BASKILI SWEAT,533,T-SHIRT,ÖN KALITE KONTROL,MANUEL,623,48.0,48.12
136,2225749 KROSE YAKALI SHIRT,136,T-SHIRT,KOL TAKMA,OVERLOK,644,48.0,48.12
395,CDKW24DTURQ-CLP18 SIYAH ELBISE,395,ELBISE,YIRTMAÇ KAPAMAA,DÜZ,122,48.0,48.11
97,2222546 BEGOTANA ELBISE,97,ELBISE,ETEK UCU KIVIRMA,DÜZ,478,48.0,48.11
474,CDKW24HBARG -CLP12,474,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,646,60.0,48.1
127,2223370 DILAMON ELBISE,127,ELBISE,YIRTMAÇ KAPAMAA,DÜZ,650,40.0,48.09
387,2228285 CARRIE ELBISE,387,ELBISE,YAN ÇATMA,OVERLOK,300,36.0,48.09
343,2222582 COMPONI,343,ELBISE,BEDEN ÜTÜ,ÜTÜ,734,50.0,48.08
158,2225757-2LI BÜRÜMCEK ELBISE,158,ELBISE,YAN ÇATMA,OVERLOK,537,48.0,48.08
317,2222582 COMPONI,317,ELBISE,YAN ALT PARÇA ÇATMA,OVERLOK,626,36.0,48.07
560,MSKW24HMIXS  MAVI PARÇALI TSHIRT,560,T-SHIRT,ÖN KALITE KONTROL,MANUEL,563,45.0,48.07
378,2222546 BEGOTANA ELBISE,378,ELBISE,KOL BÜZGÜ TUTTURMA,DÜZ,638,51.41,48.07
210,2223370 DILAMON ELBISE,210,ELBISE,PAÇA KIVIRMA,DÜZ,551,55.0,48.06
171,CDKS24HDONU-BXA79 T-SHIRT,171,T-SHIRT,ÖN KALITE KONTROL,MANUEL,665,36.0,48.05
588,ARLW24RBATO MATERNITY HAMILE ELBISE,588,ELBISE,TÜNEL BEL  EMNIYET,DÜZ,554,40.0,48.05
139,2222546 BEGOTANA ELBISE,139,ELBISE,KOL BÜZGÜ TUTTURMA,DÜZ,525,51.41,48.04
121,MSBS24X2REA BYDO2  BABY  TSHIRT,121,T-SHIRT,KOL TAKMA,OVERLOK,659,40.0,48.04
151,2222518 AMBER CEPLI T-SHIRT,151,T-SHIRT,CEP TAKMA,DÜZ,655,40.0,48.03
67,ARLW24RBATO MATERNITY HAMILE ELBISE,67,ELBISE,ALT YAN ÇATMA,OVERLOK,231,36.0,48.03
151,CVKS24SSP22-BVE32 SWEATSHIRT,151,T-SHIRT,FIRFIR DANTEL TAKMA,DÜZ,778,40.0,48.03
299,2231665 OBONODY ZIBIN,299,T-SHIRT,YAN ÇATMA,OVERLOK,33,51.0,48.03
67,ARLW24RBATO MATERNITY HAMILE ELBISE,67,ELBISE,TÜNEL BEL  EMNIYET,DÜZ,441,40.0,48.03
325,2222518 AMBER CEPLI T-SHIRT,325,T-SHIRT,ÖN KALITE KONTROL,MANUEL,780,48.0,48.02
65,2233327 HARRY POTTER SWEAT,65,T-SHIRT,ETEK MANSET TAKMA,OVERLOK,527,36.0,48.02
372,2219642 VARAK BASKILI T-SHIRT,372,T-SHIRT,OMUZ ÇATMA,OVERLOK,1,24.0,48.0
537,2222546 BEGOTANA ELBISE,537,ELBISE,YIRTMAÇ YERI SÜRFILE,DÜZ,2,16.0,48.0
192,CDKS24HDANS-BTL74 T-SHIRT,192,T-SHIRT,SON KALITE KONTROL,MANUEL,1,13.33,48.0
23,SBKS24DSPO2-BUB59 ELBISE,23,ELBISE,KOL LASTIK TAKMA,OVERLOK,59,24.0,48.0
490,2222514 GIZELLI TEK KOLLI TSHIRT,490,T-SHIRT,YAN ÇATMA,OVERLOK,1,20.0,48.0
501,SBKS24DSPO2-BUB59 ELBISE,501,ELBISE,ÖN KALITE KONTROL,MANUEL,180,48.0,47.97
65,ARLW24RBATO MATERNITY HAMILE ELBISE,65,ELBISE,KOL REÇME,REÇME,552,48.0,47.97
474,2222582 COMPONI,474,ELBISE,BEDEN ÜTÜ,ÜTÜ,660,50.0,47.96
204,2220847 BEGONIA BLUZ,204,T-SHIRT,ALT ETEK LSTIK KAPAM,DÜZ,494,48.0,47.96
301,2223370 DILAMON ELBISE,301,ELBISE,KEMER UCU ÇIMA,REÇME,530,36.0,47.96
